"Timestamp","Calculated Flow with Offset","Compressor #1 Desire Flow SP For PID Murphy","Compressor #2 Desire Flow SP For PID Murphy","Compressor Flow Max Deadband","Derived Run Status","Fault Indication","Flow Status Mode","Hour Meter","Run Status Comp #1","Run Status Comp #2","Total Number Of Compressors","Total Number Of Wellheads","Well #1 Analog Output 1","Well #2 Analog Output 2","Well #3 Analog Output 3","Well #4 Analog Output 4","Wellhead #1 Calculated Desired Flow","Wellhead #1 Choke Flow Priority #","Wellhead #1 Choke Oil Priority #","Wellhead #1 Flow Running Status Percent","Wellhead #1 In Manual/Auto","Wellhead #1 Injection Differential Prs From Customer PLC","Wellhead #1 Injection Flow Rate From Customer PLC","Wellhead #1 Injection Static Pressure From Customer PLC","Wellhead #1 Injection Temp From Customer PLC","Wellhead #1 Max Flow Rate","Wellhead #1 PID Flow Release","WellHead #1 Running Status","Wellhead #1 Setpoint From Customer PLC","Wellhead #1 Yesterdays Total Flow","Wellhead #2 Calculated Desired Flow","Wellhead #2 Choke Flow Priority #","Wellhead #2 Choke Oil Priority #","Wellhead #2 Flow Running Status Percent","Wellhead #2 In Manual/Auto","Wellhead #2 Injection Differential Prs From Customer PLC","Wellhead #2 Injection Flow Rate From Customer PLC","Wellhead #2 Injection Static Pressure From Customer PLC","Wellhead #2 Injection Temp From Customer PLC","Wellhead #2 Max Flow Rate","Wellhead #2 PID Flow Release","Wellhead #2 PID Min Output","WellHead #2 Running Status","Wellhead #2 Setpoint From Customer PLC","Wellhead #2 Yesterdays Total Flow","Wellhead #3 Calculated Desired Flow","Wellhead #3 Choke Flow Priority #","Wellhead #3 Choke Oil Priority #","Wellhead #3 Flow Running Status Percent","Wellhead #3 In Manual/Auto","Wellhead #3 Injection Differential Prs From Customer PLC","Wellhead #3 Injection Flow Rate From Customer PLC","Wellhead #3 Injection Static Pressure From Customer PLC","Wellhead #3 Injection Temp From Customer PLC","Wellhead #3 Max Flow Rate","Wellhead #3 PID Flow Release","WellHead #3 Running Status","Wellhead #3 Setpoint From Customer PLC","Wellhead #3 Yesterdays Total Flow","Wellhead #4 Calculated Desired Flow","Wellhead #4 Choke Flow Priority #","Wellhead #4 Choke Oil Priority #","Wellhead #4 Flow Running Status Percent","Wellhead #4 In Manual/Auto","Wellhead #4 Injection Differential Prs From Customer PLC","Wellhead #4 Injection Flow Rate From Customer PLC","Wellhead #4 Injection Static Pressure From Customer PLC","Wellhead #4 Injection Temp From Customer PLC","Wellhead #4 Max Flow Rate","Wellhead #4 PID Flow Release","Wellhead #4 PID Min Output","Wellhead #4 Setpoint From Customer PLC","Wellhead #4 Yesterdays Total Flow"
"4/06/2026 08:08:33 PM","3236","","","","","Panel Reset/Standby","","5228","Running","Running","","","67","64","71","74","0.800","","","","","45","0.809","792","142","","","Online","1.000","0.819","0.800","","","","","44","0.804","792","141","","","","Online","0.750","0.819","0.800","","","","","46","0.820","792","141","","","Online","0.800","0.819","0.800","","","","","47","0.825","792","141","","","","0.800","0.848"
"4/06/2026 07:53:33 PM","3244","","","","","Panel Reset/Standby","","5227","Running","Running","","","67","65","71","75","0.800","","","","","45","0.799","786","143","","","Online","1.000","0.819","0.800","","","","","45","0.808","786","142","","","","Online","0.750","0.819","0.800","","","","","43","0.786","787","142","","","Online","0.800","0.819","0.853","","","","","52","0.867","787","143","","","","0.800","0.848"
"4/06/2026 07:38:33 PM","3330","","","","","Panel Reset/Standby","","5227","Running","Running","","","66","64","71","73","0.820","","","","","45","0.831","842","143","","","Online","1.000","0.819","0.820","","","","","44","0.828","842","141","","","","Online","0.750","0.819","0.820","","","","","43","0.813","842","141","","","Online","0.800","0.819","0.820","","","","","50","0.883","842","142","","","","0.800","0.848"
"4/06/2026 07:23:33 PM","3240","","","","","Panel Reset/Standby","","5227","Running","Running","","","66","64","71","73","0.825","","","","","44","0.821","843","144","","","Online","1.000","0.819","0.825","","","","","43","0.821","842","142","","","","Online","0.750","0.819","0.825","","","","","43","0.820","841","142","","","Online","0.800","0.819","0.825","","","","","47","0.855","841","143","","","","0.800","0.848"
"4/06/2026 07:08:33 PM","3220","","","","","Panel Reset/Standby","","5227","Running","Running","","","66","64","71","73","0.830","","","","","44","0.812","820","144","","","Online","1.000","0.819","0.830","","","","","43","0.816","830","143","","","","Online","0.750","0.819","0.830","","","","","45","0.830","828","143","","","Online","0.800","0.819","0.850","","","","","47","0.844","828","143","","","","0.800","0.848"
"4/06/2026 06:53:33 PM","3240","","","","","Panel Reset/Standby","","5226","Running","Running","","","67","65","72","74","0.840","","","","","46","0.822","809","144","","","Online","1.000","0.819","0.840","","","","","46","0.829","808","143","","","","Online","0.750","0.819","0.840","","","","","48","0.846","807","143","","","Online","0.800","0.819","0.880","","","","","49","0.853","807","144","","","","0.800","0.848"
"4/06/2026 06:38:33 PM","3240","","","","","Panel Reset/Standby","","5226","Running","Running","","","66","64","71","73","0.825","","","","","44","0.817","823","145","","","Online","1.000","0.819","0.825","","","","","44","0.817","822","144","","","","Online","0.750","0.819","0.825","","","","","44","0.817","822","144","","","Online","0.800","0.819","0.865","","","","","47","0.845","821","145","","","","0.800","0.848"
"4/06/2026 06:23:33 PM","3220","","","","","Panel Reset/Standby","","5226","Running","Running","","","66","64","71","73","0.825","","","","","44","0.818","838","145","","","Online","1.000","0.819","0.825","","","","","44","0.822","837","144","","","","Online","0.750","0.819","0.825","","","","","42","0.805","837","144","","","Online","0.800","0.819","0.825","","","","","46","0.845","837","144","","","","0.800","0.848"
"4/06/2026 06:08:33 PM","3328","","","","","Panel Reset/Standby","","5226","Running","Running","","","67","64","71","74","0.800","","","","","45","0.807","794","145","","","Online","1.000","0.819","0.800","","","","","45","0.806","793","144","","","","Online","0.750","0.819","0.800","","","","","43","0.791","794","144","","","Online","0.800","0.819","0.930","","","","","49","0.845","795","145","","","","0.800","0.848"
"4/06/2026 05:53:33 PM","3260","","","","","Panel Reset/Standby","","5225","Running","Running","","","67","64","71","74","0.820","","","","","44","0.814","818","146","","","Online","1.000","0.819","0.820","","","","","44","0.812","818","145","","","","Online","0.750","0.819","0.820","","","","","47","0.841","817","145","","","Online","0.800","0.819","0.880","","","","","51","0.871","817","146","","","","0.800","0.848"
"4/06/2026 05:38:33 PM","3270","","","","","Panel Reset/Standby","","5225","Running","Running","","","67","65","72","74","0.835","","","","","46","0.825","816","145","","","Online","1.000","0.819","0.835","","","","","47","0.835","816","144","","","","Online","0.750","0.819","0.835","","","","","45","0.816","813","144","","","Online","0.800","0.819","0.905","","","","","48","0.844","814","145","","","","0.800","0.848"
"4/06/2026 05:23:33 PM","3240","","","","","Panel Reset/Standby","","5225","Running","Running","","","67","65","72","74","0.835","","","","","46","0.822","805","146","","","Online","1.000","0.819","0.835","","","","","47","0.832","803","144","","","","Online","0.750","0.819","0.835","","","","","49","0.845","803","144","","","Online","0.800","0.819","0.875","","","","","49","0.846","802","145","","","","0.800","0.848"
"4/06/2026 05:08:33 PM","3227","","","","","Panel Reset/Standby","","5225","Running","Running","","","67","64","71","73","0.800","","","","","46","0.814","803","147","","","Online","1.000","0.819","0.800","","","","","44","0.806","803","145","","","","Online","0.750","0.819","0.800","","","","","44","0.803","803","145","","","Online","0.800","0.819","0.815","","","","","45","0.814","803","145","","","","0.800","0.848"
"4/06/2026 04:53:33 PM","3250","","","","","Panel Reset/Standby","","5224","Running","Running","","","67","64","71","73","0.820","","","","","45","0.817","817","148","","","Online","1.000","0.819","0.820","","","","","45","0.822","817","146","","","","Online","0.750","0.819","0.820","","","","","47","0.833","816","146","","","Online","0.800","0.819","0.820","","","","","47","0.834","816","147","","","","0.800","0.848"
"4/06/2026 04:38:33 PM","3250","","","","","Panel Reset/Standby","","5224","Running","Running","","","66","64","71","73","0.815","","","","","45","0.815","820","147","","","Online","1.000","0.819","0.815","","","","","44","0.813","819","145","","","","Online","0.750","0.819","0.815","","","","","43","0.806","820","145","","","Online","0.800","0.819","0.815","","","","","49","0.860","820","146","","","","0.800","0.848"
"4/06/2026 04:23:33 PM","3240","","","","","Panel Reset/Standby","","5224","Running","Running","","","67","64","71","73","0.800","","","","","45","0.807","798","147","","","Online","1.000","0.819","0.800","","","","","45","0.804","797","146","","","","Online","0.750","0.819","0.800","","","","","44","0.800","797","146","","","Online","0.800","0.819","0.800","","","","","47","0.829","798","146","","","","0.800","0.848"
"4/06/2026 04:08:33 PM","3292","","","","","Panel Reset/Standby","","5224","Running","Running","","","67","65","72","75","0.800","","","","","46","0.815","798","148","","","Online","1.000","0.819","0.800","","","","","47","0.821","798","147","","","","Online","0.750","0.819","0.800","","","","","46","0.821","803","147","","","Online","0.800","0.819","0.800","","","","","55","0.897","803","147","","","","0.800","0.848"
"4/06/2026 03:53:33 PM","3260","","","","","Panel Reset/Standby","","5223","Running","Running","","","67","64","72","74","0.815","","","","","45","0.816","817","150","","","Online","1.000","0.819","0.815","","","","","46","0.821","817","149","","","","Online","0.750","0.819","0.815","","","","","47","0.836","817","149","","","Online","0.800","0.819","0.815","","","","","49","0.851","817","151","","","","0.800","0.848"
"4/06/2026 03:38:33 PM","3230","","","","","Panel Reset/Standby","","5223","Running","Running","","","67","64","71","73","0.810","","","","","45","0.812","810","148","","","Online","1.000","0.819","0.810","","","","","45","0.808","810","147","","","","Online","0.750","0.819","0.810","","","","","43","0.799","810","147","","","Online","0.800","0.819","0.810","","","","","47","0.828","810","149","","","","0.800","0.848"
"4/06/2026 03:23:33 PM","3200","","","","","Panel Reset/Standby","","5223","Running","Running","","","67","65","72","73","0.835","","","","","46","0.823","808","147","","","Online","1.000","0.819","0.835","","","","","46","0.823","808","146","","","","Online","0.750","0.819","0.835","","","","","47","0.834","807","146","","","Online","0.800","0.819","0.835","","","","","47","0.829","807","146","","","","0.800","0.848"
"4/06/2026 03:08:33 PM","3340","","","","","Panel Reset/Standby","","5223","Running","Running","","","67","64","71","74","0.820","","","","","46","0.826","820","148","","","Online","1.000","0.819","0.820","","","","","46","0.825","817","147","","","","Online","0.750","0.819","0.820","","","","","47","0.839","817","147","","","Online","0.800","0.819","0.820","","","","","52","0.878","818","147","","","","0.800","0.848"
"4/06/2026 02:53:33 PM","3270","","","","","Panel Reset/Standby","","5222","Running","Running","","","67","64","71","73","0.810","","","","","45","0.818","821","148","","","Online","1.000","0.819","0.810","","","","","44","0.812","821","147","","","","Online","0.750","0.819","0.810","","","","","45","0.820","821","147","","","Online","0.800","0.819","0.880","","","","","48","0.851","820","148","","","","0.800","0.848"
"4/06/2026 02:38:33 PM","3220","","","","","Panel Reset/Standby","","5222","Running","Running","","","66","64","71","73","0.815","","","","","45","0.810","813","149","","","Online","1.000","0.819","0.815","","","","","44","0.808","813","147","","","","Online","0.750","0.819","0.815","","","","","45","0.817","812","147","","","Online","0.800","0.819","0.835","","","","","47","0.830","812","149","","","","0.800","0.848"
"4/06/2026 02:23:33 PM","3210","","","","","Panel Reset/Standby","","5222","Running","Running","","","67","64","71","74","0.825","","","","","45","0.814","813","150","","","Online","1.000","0.819","0.825","","","","","45","0.811","812","148","","","","Online","0.750","0.819","0.825","","","","","45","0.817","812","148","","","Online","0.800","0.819","0.835","","","","","50","0.855","812","150","","","","0.800","0.848"
"4/06/2026 02:08:33 PM","3290","","","","","Panel Reset/Standby","","5222","Running","Running","","","67","64","71","73","0.810","","","","","45","0.813","814","149","","","Online","1.000","0.819","0.810","","","","","45","0.811","813","148","","","","Online","0.750","0.819","0.810","","","","","44","0.808","813","148","","","Online","0.800","0.819","0.890","","","","","48","0.839","813","149","","","","0.800","0.848"
"4/06/2026 01:53:33 PM","3260","","","","","Panel Reset/Standby","","5221","Running","Running","","","68","65","72","74","0.845","","","","","48","0.837","810","147","","","Online","1.000","0.819","0.845","","","","","47","0.837","810","146","","","","Online","0.750","0.819","0.845","","","","","47","0.836","810","146","","","Online","0.800","0.819","0.845","","","","","50","0.864","810","147","","","","0.800","0.848"
"4/06/2026 01:38:33 PM","3310","","","","","Panel Reset/Standby","","5221","Running","Running","","","67","65","72","74","0.835","","","","","46","0.832","812","148","","","Online","1.000","0.819","0.835","","","","","47","0.837","813","147","","","","Online","0.750","0.819","0.835","","","","","47","0.834","813","147","","","Online","0.800","0.819","0.835","","","","","53","0.895","813","147","","","","0.800","0.848"
"4/06/2026 01:23:33 PM","3210","","","","","Panel Reset/Standby","","5221","Running","Running","","","66","64","71","73","0.815","","","","","44","0.811","826","148","","","Online","1.000","0.819","0.815","","","","","43","0.803","825","146","","","","Online","0.750","0.819","0.815","","","","","43","0.806","829","147","","","Online","0.800","0.819","0.815","","","","","48","0.846","828","149","","","","0.800","0.848"
"4/06/2026 01:08:33 PM","3220","","","","","Panel Reset/Standby","","5221","Running","Running","","","66","64","71","73","0.815","","","","","44","0.806","817","147","","","Online","1.000","0.819","0.815","","","","","43","0.803","816","145","","","","Online","0.750","0.819","0.815","","","","","45","0.819","815","146","","","Online","0.800","0.819","0.835","","","","","48","0.840","815","147","","","","0.800","0.848"
"4/06/2026 12:53:33 PM","3330","","","","","Panel Reset/Standby","","5220","Running","Running","","","66","64","71","74","0.820","","","","","45","0.826","832","147","","","Online","1.000","0.819","0.820","","","","","45","0.830","832","146","","","","Online","0.750","0.819","0.820","","","","","43","0.808","833","146","","","Online","0.800","0.819","0.820","","","","","51","0.880","834","147","","","","0.800","0.848"
"4/06/2026 12:38:33 PM","3223","","","","","Panel Reset/Standby","","5220","Running","Running","","","67","65","71","75","0.000","","","","","45","0.799","786","148","","","Online","1.000","0.819","0.800","","","","","45","0.802","786","147","","","","Online","0.750","0.819","0.800","","","","","48","0.824","786","148","","","Online","0.800","0.819","0.830","","","","","49","0.837","787","149","","","","0.800","0.848"
"4/06/2026 12:23:33 PM","3290","","","","","Panel Reset/Standby","","5220","Running","Running","","","67","64","71","74","0.805","","","","","45","0.804","801","147","","","Online","1.000","0.819","0.805","","","","","44","0.801","800","146","","","","Online","0.750","0.819","0.805","","","","","48","0.836","800","146","","","Online","0.800","0.819","0.895","","","","","49","0.846","800","149","","","","0.800","0.848"
"4/06/2026 12:08:33 PM","3290","","","","","Panel Reset/Standby","","5220","Running","Running","","","67","64","71","74","0.805","","","","","45","0.808","799","147","","","Online","1.000","0.819","0.805","","","","","45","0.808","800","146","","","","Online","0.750","0.819","0.805","","","","","45","0.805","800","146","","","Online","0.800","0.819","0.805","","","","","51","0.858","800","147","","","","0.800","0.848"
"4/06/2026 11:53:33 AM","3300","","","","","Panel Reset/Standby","","5219","Running","Running","","","67","65","72","74","0.830","","","","","46","0.822","811","144","","","Online","1.000","0.819","0.830","","","","","46","0.827","811","143","","","","Online","0.750","0.819","0.830","","","","","48","0.847","812","144","","","Online","0.800","0.819","0.940","","","","","51","0.873","812","145","","","","0.800","0.848"
"4/06/2026 11:38:33 AM","3220","","","","","Panel Reset/Standby","","5219","Running","Running","","","67","64","71","73","0.810","","","","","44","0.809","806","143","","","Online","1.000","0.819","0.810","","","","","44","0.804","806","142","","","","Online","0.750","0.819","0.810","","","","","44","0.805","806","143","","","Online","0.800","0.819","0.830","","","","","46","0.830","806","143","","","","0.800","0.848"
"4/06/2026 11:23:33 AM","3292","","","","","Panel Reset/Standby","","5219","Running","Running","","","67","64","71","74","0.800","","","","","44","0.803","799","142","","","Online","1.000","0.819","0.800","","","","","43","0.798","799","141","","","","Online","0.750","0.819","0.800","","","","","46","0.818","799","142","","","Online","0.800","0.819","0.845","","","","","46","0.825","799","142","","","","0.800","0.848"
"4/06/2026 11:08:33 AM","3210","","","","","Panel Reset/Standby","","5219","Running","Running","","","66","64","71","73","0.810","","","","","45","0.814","809","142","","","Online","1.000","0.819","0.810","","","","","43","0.804","809","142","","","","Online","0.750","0.819","0.810","","","","","45","0.809","809","142","","","Online","0.800","0.819","0.810","","","","","46","0.827","810","142","","","","0.800","0.848"
